date,team,team_opp,home,won,fg,fga,fg_pct,fg3,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,plus_minus,total,fg_opp,fga_opp,fg_pct_opp,pts_opp,total_opp,season
2024-12-09,PHI,GSW,1,0,30,84,0.54,16,0.42,10,19,12,31,49,15,3,4,12,16,90,-7,128,32,88,0.5,111,125,2025
2024-12-09,GSW,PHI,1,0,34,84,0.45,16,0.31,21,21,8,21,35,23,8,8,11,23,107,-2,126,43,73,0.5,113,95,2025
2024-12-09,BOS,MIL,1,0,42,98,0.52,17,0.43,16,29,10,32,34,27,6,7,10,20,93,-5,126,49,78,0.52,128,98,2025
2024-12-09,MIL,BOS,1,1,36,95,0.45,12,0.4,21,15,13,35,43,24,3,8,8,16,127,-10,119,48,83,0.45,107,121,2025
2024-12-09,DAL,CHI,1,0,48,71,0.46,14,0.38,17,25,9,22,42,30,10,7,17,22,112,8,119,38,94,0.47,128,94,2025
2024-12-09,CHI,DAL,1,1,41,99,0.42,11,0.3,19,20,6,34,47,28,9,4,17,24,127,-5,127,48,72,0.54,112,111,2025
2024-12-09,BKN,NYK,1,1,44,100,0.49,18,0.3,10,16,6,30,44,30,7,6,14,25,122,1,99,42,91,0.49,108,109,2025
2024-12-09,NYK,BKN,1,1,32,97,0.42,12,0.35,24,25,12,31,44,25,4,7,9,25,128,3,101,46,90,0.53,92,114,2025
2024-12-10,CHI,PHI,1,0,37,96,0.42,9,0.44,14,26,9,33,40,26,8,8,10,25,97,-3,99,44,95,0.44,122,105,2025
2024-12-10,PHI,CHI,1,0,44,98,0.52,10,0.31,18,28,11,20,39,17,7,4,11,18,102,-2,123,38,80,0.42,126,119,2025
2024-12-10,NYK,DAL,1,0,44,81,0.47,14,0.42,11,15,12,29,35,15,10,6,13,20,90,2,118,43,84,0.48,118,102,2025
2024-12-10,DAL,NYK,1,0,45,92,0.41,18,0.3,22,17,8,31,37,30,3,6,8,17,119,2,101,45,79,0.53,122,94,2025
2024-12-10,LAL,MIA,1,0,30,88,0.49,11,0.37,20,22,11,29,45,21,8,6,17,23,105,-2,92,39,96,0.46,128,93,2025
2024-12-10,MIA,LAL,1,0,31,72,0.49,5,0.35,17,25,12,22,43,25,4,8,13,17,101,-5,122,40,94,0.48,111,110,2025
2024-12-10,MIL,GSW,1,1,45,91,0.44,19,0.35,16,24,6,26,40,20,3,2,14,16,120,3,110,34,81,0.49,117,117,2025
2024-12-10,GSW,MIL,1,0,30,74,0.49,14,0.38,14,27,14,24,30,23,3,7,12,20,100,-10,116,33,92,0.51,101,111,2025
2024-12-10,BKN,BOS,1,0,42,74,0.42,18,0.42,13,21,7,26,34,17,8,4,14,17,95,-10,101,35,84,0.48,118,104,2025
2024-12-10,BOS,BKN,1,0,41,87,0.47,11,0.37,10,18,14,28,44,24,3,2,18,23,95,-6,109,38,73,0.48,122,90,2025
2024-12-11,LAL,PHI,1,0,46,75,0.46,17,0.34,15,20,14,21,49,30,6,4,16,25,91,9,127,33,82,0.41,95,127,2025
2024-12-11,PHI,LAL,1,1,49,85,0.51,15,0.37,10,21,7,32,35,25,8,6,17,16,118,4,90,39,83,0.42,94,119,2025
2024-12-11,GSW,MIA,1,1,49,92,0.4,11,0.44,10,26,12,29,36,27,4,5,12,19,121,-9,130,36,78,0.54,104,129,2025
2024-12-11,MIA,GSW,1,0,32,77,0.42,15,0.35,23,18,7,28,32,21,9,3,16,19,104,3,129,38,74,0.52,109,100,2025
2024-12-11,MIL,CHI,1,0,50,88,0.54,7,0.36,17,18,13,24,49,18,8,6,9,19,115,5,92,41,78,0.53,119,121,2025
2024-12-11,CHI,MIL,1,1,47,100,0.44,7,0.34,23,27,14,30,43,16,9,3,12,16,95,7,116,43,82,0.46,93,117,2025
2024-12-11,BKN,NYK,1,1,50,87,0.52,8,0.35,25,30,11,32,44,23,4,3,12,24,122,-3,126,32,82,0.42,101,110,2025
2024-12-11,NYK,BKN,1,0,31,79,0.46,6,0.35,11,25,11,31,41,21,10,6,12,22,99,-5,111,31,77,0.5,118,126,2025
2024-12-11,DAL,BOS,1,0,44,70,0.53,9,0.37,11,30,9,33,50,26,3,5,17,19,113,-9,121,38,97,0.5,119,115,2025
2024-12-11,BOS,DAL,1,0,31,82,0.44,7,0.35,12,15,7,30,41,28,7,8,11,19,93,4,111,38,85,0.55,96,111,2025
2024-12-12,NYK,MIL,1,0,32,97,0.52,19,0.42,23,20,12,27,40,21,9,6,15,16,97,1,111,48,84,0.54,98,99,2025
2024-12-12,MIL,NYK,1,1,30,96,0.44,19,0.37,20,26,9,26,48,21,6,2,12,15,120,6,107,42,83,0.52,91,121,2025
2024-12-12,BOS,PHI,1,1,44,71,0.41,15,0.4,22,21,6,27,31,20,5,4,16,17,121,3,99,30,96,0.41,118,112,2025
2024-12-12,PHI,BOS,1,0,43,75,0.54,20,0.32,22,16,10,24,37,30,10,7,12,16,92,-7,108,30,70,0.55,112,116,2025
2024-12-12,DAL,CHI,1,0,45,100,0.51,11,0.35,12,23,12,32,32,24,3,6,9,22,94,-2,107,50,88,0.5,98,90,2025
2024-12-12,CHI,DAL,1,0,48,88,0.51,17,0.4,12,26,7,26,47,30,9,4,13,25,98,7,112,38,78,0.48,114,96,2025
2024-12-12,GSW,MIA,1,1,40,88,0.52,16,0.39,12,20,5,29,38,28,5,3,13,18,112,-7,102,39,89,0.43,94,98,2025
2024-12-12,MIA,GSW,1,1,30,78,0.5,5,0.44,18,28,14,26,30,30,10,2,10,19,110,-2,126,44,77,0.43,103,113,2025
2024-12-12,BKN,LAL,1,1,34,75,0.49,9,0.37,19,27,7,20,42,19,9,3,15,22,121,0,105,47,77,0.53,119,95,2025
2024-12-12,LAL,BKN,1,0,48,91,0.46,8,0.37,10,20,7,24,49,21,10,3,18,24,121,7,109,49,72,0.53,128,126,2025
2024-12-13,MIA,PHI,1,1,43,97,0.55,10,0.38,15,24,13,29,43,22,9,3,10,19,123,-9,112,38,87,0.52,113,130,2025
2024-12-13,PHI,MIA,1,0,42,86,0.49,17,0.32,25,21,13,20,41,28,9,2,15,16,115,3,122,46,76,0.53,120,112,2025
2024-12-13,CHI,GSW,1,0,31,70,0.41,17,0.3,22,28,9,21,39,18,10,7,14,25,122,9,104,38,86,0.48,126,113,2025
2024-12-13,GSW,CHI,1,1,37,85,0.44,7,0.45,14,22,8,31,40,22,8,5,16,24,130,0,90,32,100,0.47,112,116,2025
2024-12-13,NYK,BOS,1,1,30,74,0.46,18,0.39,25,17,9,30,37,19,8,4,8,25,127,0,97,30,70,0.52,96,129,2025
2024-12-13,BOS,NYK,1,0,32,76,0.44,12,0.37,18,24,10,22,30,22,5,2,18,19,95,-8,122,31,90,0.45,105,100,2025
2024-12-13,BKN,DAL,1,0,45,80,0.5,13,0.41,12,20,14,22,38,27,6,7,10,24,103,-5,111,44,97,0.4,126,129,2025
2024-12-13,DAL,BKN,1,1,47,94,0.47,16,0.4,10,21,11,26,50,20,3,4,15,20,96,-8,102,49,96,0.55,94,96,2025
2024-12-13,LAL,MIL,1,1,42,96,0.53,9,0.37,18,15,11,29,42,20,9,2,9,23,115,-2,98,36,95,0.44,111,115,2025
2024-12-13,MIL,LAL,1,1,37,95,0.44,11,0.4,15,19,15,32,33,22,7,8,9,25,120,-8,129,43,99,0.54,102,102,2025
2024-12-14,GSW,PHI,1,0,40,83,0.51,11,0.39,19,24,15,29,43,25,9,8,8,20,101,-4,111,36,78,0.53,112,96,2025
2024-12-14,PHI,GSW,1,0,36,84,0.5,14,0.42,10,17,13,33,48,24,9,5,8,25,99,9,109,41,98,0.5,129,120,2025
2024-12-14,NYK,BKN,1,0,31,95,0.55,13,0.36,24,17,13,33,34,18,6,6,13,20,94,6,127,46,72,0.54,98,125,2025
2024-12-14,BKN,NYK,1,0,39,86,0.46,15,0.43,10,24,13,20,40,17,8,5,17,17,97,0,102,38,80,0.47,120,106,2025
2024-12-14,MIA,LAL,1,0,35,95,0.5,19,0.33,23,21,11,22,45,22,9,8,11,25,100,-10,99,31,72,0.54,128,119,2025
2024-12-14,LAL,MIA,1,1,44,72,0.53,15,0.31,19,25,14,20,44,20,10,4,8,25,112,-10,120,33,70,0.46,99,92,2025
2024-12-14,CHI,BOS,1,0,35,91,0.48,10,0.35,23,20,5,29,32,20,10,8,18,22,97,-3,97,42,78,0.51,105,107,2025
2024-12-14,BOS,CHI,1,1,31,76,0.42,9,0.36,14,20,7,34,35,28,4,6,8,22,109,8,117,47,91,0.53,107,117,2025
2024-12-14,DAL,MIL,1,0,42,87,0.51,19,0.39,14,30,5,34,37,28,9,2,14,17,106,-9,97,33,85,0.42,107,90,2025
2024-12-14,MIL,DAL,1,0,48,79,0.5,14,0.43,17,16,6,25,50,17,5,6,14,21,93,-4,118,45,87,0.47,130,120,2025
2024-12-15,MIA,PHI,1,0,44,75,0.5,17,0.4,19,23,5,28,45,28,5,6,9,25,92,-1,124,35,76,0.47,101,95,2025
2024-12-15,PHI,MIA,1,1,31,73,0.49,5,0.38,13,19,5,22,46,15,8,4,15,19,117,6,110,50,96,0.44,104,117,2025
2024-12-15,BKN,BOS,1,1,47,95,0.53,12,0.45,25,15,9,33,38,28,9,7,18,19,108,-3,111,39,75,0.45,96,117,2025
2024-12-15,BOS,BKN,1,1,34,90,0.49,10,0.44,20,25,7,22,32,25,8,4,12,24,121,-9,130,50,74,0.54,91,97,2025
2024-12-15,NYK,MIL,1,1,31,92,0.45,8,0.31,15,24,6,22,36,24,4,7,12,22,130,-5,129,45,77,0.49,114,94,2025
2024-12-15,MIL,NYK,1,1,37,76,0.52,6,0.4,11,25,9,35,50,15,7,8,12,15,130,2,101,50,94,0.44,99,122,2025
2024-12-15,DAL,CHI,1,1,39,84,0.54,18,0.43,25,16,6,29,47,21,5,7,16,18,99,7,124,41,86,0.45,92,128,2025
2024-12-15,CHI,DAL,1,0,50,98,0.54,17,0.32,15,19,7,26,43,18,3,8,16,23,117,-2,119,50,96,0.49,122,112,2025
2024-12-15,GSW,LAL,1,0,46,80,0.48,12,0.36,14,18,15,35,47,22,3,7,16,16,123,9,108,33,83,0.5,126,98,2025
2024-12-15,LAL,GSW,1,0,46,72,0.52,13,0.45,17,30,10,29,43,15,4,8,15,21,97,2,105,36,85,0.48,122,120,2025
2024-12-16,CHI,GSW,1,0,40,84,0.42,5,0.45,22,20,13,31,42,21,10,2,11,20,98,1,111,45,76,0.55,107,100,2025
2024-12-16,GSW,CHI,1,1,37,78,0.46,5,0.45,13,29,6,23,30,21,8,8,18,25,121,-5,94,45,88,0.44,100,123,2025
2024-12-16,BKN,MIL,1,0,50,99,0.42,10,0.41,23,21,5,32,35,29,10,5,16,23,104,-1,105,33,86,0.46,105,108,2025
2024-12-16,MIL,BKN,1,0,42,70,0.49,20,0.39,16,20,15,23,41,18,3,8,17,19,114,-10,124,40,93,0.42,119,122,2025
2024-12-16,MIA,PHI,1,1,30,75,0.54,9,0.42,11,21,14,33,30,21,6,7,18,25,118,8,106,30,71,0.46,94,116,2025
2024-12-16,PHI,MIA,1,1,39,85,0.43,6,0.33,14,23,15,27,31,21,7,5,18,25,121,1,127,46,88,0.53,109,92,2025
2024-12-16,LAL,BOS,1,0,40,70,0.52,10,0.44,25,18,9,29,35,26,6,4,13,17,114,4,114,38,90,0.47,128,129,2025
2024-12-16,BOS,LAL,1,0,44,95,0.51,10,0.3,12,19,7,29,45,24,5,8,12,25,117,6,105,32,74,0.54,127,91,2025
2024-12-16,DAL,NYK,1,0,32,84,0.44,9,0.4,23,27,15,27,49,20,7,2,16,16,115,9,114,42,88,0.43,130,130,2025
2024-12-16,NYK,DAL,1,0,43,88,0.41,15,0.42,16,23,13,23,35,25,6,7,14,20,92,6,97,31,93,0.49,98,108,2025
2024-12-17,CHI,NYK,1,1,50,89,0.55,12,0.34,25,21,10,32,40,28,9,6,16,24,128,4,119,49,72,0.42,103,90,2025
2024-12-17,NYK,CHI,1,0,42,97,0.5,12,0.43,22,16,13,32,32,29,8,4,8,23,106,9,103,39,76,0.51,129,126,2025
2024-12-17,DAL,LAL,1,1,31,82,0.42,12,0.44,23,18,8,20,50,15,6,3,18,18,105,-8,127,37,70,0.5,103,91,2025
2024-12-17,LAL,DAL,1,0,36,84,0.49,12,0.36,21,26,7,32,44,23,5,4,15,15,93,-10,124,49,75,0.51,101,100,2025
2024-12-17,MIA,BKN,1,0,35,97,0.51,15,0.44,19,26,15,30,48,15,3,4,10,17,106,1,106,43,89,0.43,111,113,2025
2024-12-17,BKN,MIA,1,0,34,71,0.54,16,0.37,15,21,5,34,41,17,6,8,16,17,95,-8,127,50,83,0.5,102,126,2025
2024-12-17,BOS,PHI,1,0,30,83,0.44,10,0.42,20,18,7,28,47,25,7,7,14,17,107,4,94,38,71,0.5,121,114,2025
2024-12-17,PHI,BOS,1,1,36,94,0.43,13,0.34,10,26,12,22,35,19,8,3,16,23,114,6,95,48,87,0.49,104,117,2025
2024-12-17,GSW,MIL,1,1,30,83,0.52,8,0.45,12,20,11,26,38,25,6,3,15,19,109,3,95,32,87,0.43,103,125,2025
2024-12-17,MIL,GSW,1,1,41,93,0.42,14,0.3,23,18,12,24,35,27,8,6,17,19,129,4,125,50,76,0.54,100,90,2025
2024-12-18,PHI,BOS,1,1,36,84,0.52,6,0.39,16,23,7,33,47,23,6,6,9,19,100,8,111,36,80,0.43,96,122,2025
2024-12-18,BOS,PHI,1,1,41,94,0.42,17,0.31,16,30,13,33,50,15,5,6,9,16,130,-9,114,44,70,0.46,104,127,2025
2024-12-18,MIA,LAL,1,1,40,71,0.41,9,0.41,24,19,14,32,30,18,10,6,14,21,120,9,109,43,98,0.54,116,114,2025
2024-12-18,LAL,MIA,1,1,39,100,0.42,15,0.42,23,26,10,33,31,16,3,2,17,15,117,0,123,36,99,0.42,104,90,2025
2024-12-18,BKN,MIL,1,0,39,88,0.51,20,0.33,16,15,13,34,34,21,5,6,15,19,103,3,118,36,87,0.53,113,104,2025
2024-12-18,MIL,BKN,1,0,33,80,0.43,14,0.43,12,27,12,25,35,17,4,4,11,25,94,-6,109,41,97,0.41,99,98,2025
2024-12-18,NYK,CHI,1,0,47,76,0.46,11,0.33,14,28,13,25,47,30,5,7,13,23,115,-10,110,38,86,0.51,123,108,2025
2024-12-18,CHI,NYK,1,1,37,78,0.42,20,0.41,22,23,11,27,33,21,7,6,9,23,106,7,100,49,100,0.49,90,128,2025
2024-12-18,GSW,DAL,1,0,43,71,0.51,20,0.39,12,16,5,25,44,17,5,2,15,16,92,5,112,32,71,0.51,96,114,2025
2024-12-18,DAL,GSW,1,1,50,84,0.46,8,0.33,13,15,13,21,50,18,8,7,8,23,114,1,130,31,84,0.54,91,92,2025
2024-12-19,DAL,NYK,1,0,37,92,0.41,6,0.41,19,20,14,23,50,15,9,3,11,20,115,-4,92,35,95,0.43,117,117,2025
2024-12-19,NYK,DAL,1,1,36,89,0.46,13,0.43,21,19,11,23,43,21,10,8,17,24,124,-3,108,32,76,0.43,107,93,2025
2024-12-19,BKN,MIA,1,1,41,91,0.44,6,0.33,16,24,5,26,39,25,3,7,17,25,129,-6,126,42,77,0.51,100,91,2025
2024-12-19,MIA,BKN,1,1,38,74,0.51,5,0.3,15,15,15,32,35,20,3,4,12,23,108,5,105,37,87,0.53,95,109,2025
2024-12-19,BOS,GSW,1,1,44,87,0.5,5,0.38,22,30,8,24,36,25,7,5,17,17,107,7,127,45,74,0.49,90,104,2025
2024-12-19,GSW,BOS,1,1,44,75,0.47,13,0.38,15,28,7,25,49,19,10,5,10,20,124,-1,106,33,93,0.47,117,128,2025
2024-12-19,LAL,PHI,1,1,32,90,0.45,5,0.44,21,16,15,30,40,29,3,4,11,23,129,-10,112,43,82,0.53,95,105,2025
2024-12-19,PHI,LAL,1,0,36,74,0.48,19,0.41,14,25,14,26,46,23,4,2,17,23,103,5,98,48,93,0.53,116,116,2025
2024-12-19,CHI,MIL,1,0,38,89,0.48,5,0.39,13,24,11,35,38,15,8,6,14,18,104,-4,116,42,80,0.44,124,95,2025
2024-12-19,MIL,CHI,1,1,48,91,0.48,6,0.44,22,30,15,34,48,29,3,3,18,18,122,-2,114,37,87,0.46,117,130,2025
2024-12-20,NYK,DAL,1,1,35,88,0.45,13,0.35,11,16,12,30,39,24,10,7,16,18,115,3,121,33,99,0.55,100,106,2025
2024-12-20,DAL,NYK,1,1,43,91,0.5,16,0.35,21,26,13,34,38,27,5,3,10,17,124,3,124,39,73,0.46,103,102,2025
2024-12-20,GSW,PHI,1,1,43,71,0.47,15,0.31,14,17,12,27,46,26,10,6,8,16,106,10,125,34,86,0.41,98,113,2025
2024-12-20,PHI,GSW,1,1,49,99,0.49,8,0.42,22,29,8,23,46,23,4,6,10,22,124,10,97,37,96,0.41,98,123,2025
2024-12-20,BKN,CHI,1,1,48,99,0.4,18,0.33,23,28,12,23,42,26,4,2,10,21,117,-6,115,47,82,0.41,94,125,2025
2024-12-20,CHI,BKN,1,0,50,95,0.43,17,0.36,11,26,8,33,33,28,7,8,12,21,108,1,111,47,74,0.49,116,117,2025
2024-12-20,BOS,MIL,1,1,47,91,0.44,6,0.32,14,21,14,25,36,27,7,3,13,23,122,-6,102,32,70,0.49,106,120,2025
2024-12-20,MIL,BOS,1,0,34,94,0.46,6,0.45,24,21,5,22,49,24,5,3,13,21,93,10,116,40,72,0.53,100,126,2025
2024-12-20,MIA,LAL,1,0,44,91,0.48,12,0.4,23,17,6,25,38,17,5,5,17,16,94,8,107,40,88,0.54,121,90,2025
2024-12-20,LAL,MIA,1,1,50,72,0.41,17,0.4,11,29,8,28,31,16,8,6,12,16,126,9,93,30,71,0.46,119,127,2025
2024-12-21,MIL,PHI,1,1,50,85,0.5,15,0.31,23,21,11,33,41,15,3,4,9,24,126,-8,101,39,70,0.53,123,93,2025
2024-12-21,PHI,MIL,1,1,43,85,0.45,14,0.45,11,17,10,35,47,15,5,6,9,21,115,-1,127,43,91,0.43,114,120,2025
2024-12-21,BKN,MIA,1,0,37,85,0.5,12,0.34,24,25,10,33,36,16,5,7,16,23,129,6,90,46,84,0.48,130,122,2025
2024-12-21,MIA,BKN,1,1,44,89,0.43,13,0.36,16,28,12,20,32,23,3,7,17,19,124,10,97,46,72,0.52,93,97,2025
2024-12-21,LAL,NYK,1,1,47,83,0.43,15,0.3,23,28,15,30,48,27,4,4,18,15,108,8,92,46,87,0.45,98,98,2025
2024-12-21,NYK,LAL,1,1,31,77,0.53,17,0.4,20,15,11,30,44,20,7,6,13,21,120,0,113,36,72,0.5,106,118,2025
2024-12-21,GSW,CHI,1,1,47,70,0.52,5,0.34,20,21,6,21,42,28,8,5,8,20,110,-10,123,43,94,0.43,106,98,2025
2024-12-21,CHI,GSW,1,0,30,77,0.42,20,0.43,10,21,11,31,44,25,3,3,15,16,125,1,112,38,71,0.49,126,103,2025
2024-12-21,BOS,DAL,1,0,48,94,0.53,18,0.4,19,29,12,33,34,19,3,2,8,17,106,6,106,43,77,0.51,114,106,2025
2024-12-21,DAL,BOS,1,0,36,99,0.43,6,0.39,17,23,9,33,42,25,6,2,11,25,96,6,106,34,74,0.48,101,101,2025
2024-12-22,MIA,PHI,1,1,33,86,0.48,8,0.45,22,17,5,31,49,29,6,3,11,18,114,1,98,33,100,0.42,100,114,2025
2024-12-22,PHI,MIA,1,0,44,95,0.53,20,0.34,16,16,14,20,44,29,9,5,12,15,115,7,96,34,86,0.52,121,120,2025
2024-12-22,GSW,LAL,1,0,36,75,0.45,14,0.44,25,30,6,24,42,29,6,8,11,25,122,5,95,35,84,0.42,122,113,2025
2024-12-22,LAL,GSW,1,0,33,99,0.48,5,0.43,22,15,10,21,44,26,9,8,17,25,108,8,124,35,83,0.52,124,113,2025
2024-12-22,BKN,CHI,1,0,43,97,0.53,12,0.41,19,25,13,31,45,28,9,3,13,19,121,2,109,49,71,0.51,125,96,2025
2024-12-22,CHI,BKN,1,0,41,95,0.46,11,0.35,18,25,14,35,33,30,4,4,17,18,112,10,94,44,83,0.44,125,97,2025
2024-12-22,BOS,MIL,1,1,31,79,0.43,6,0.37,21,27,10,35,44,22,10,2,17,22,112,-9,123,42,97,0.46,102,103,2025
2024-12-22,MIL,BOS,1,0,31,99,0.4,9,0.36,19,23,5,21,50,18,10,3,8,23,93,-6,96,36,93,0.49,105,94,2025
2024-12-22,NYK,DAL,1,1,37,92,0.44,12,0.34,24,28,9,30,40,29,4,7,12,15,124,-6,119,32,88,0.52,123,124,2025
2024-12-22,DAL,NYK,1,1,40,85,0.45,14,0.45,14,16,13,35,41,15,5,8,18,22,113,-1,103,33,76,0.4,92,101,2025
2024-12-23,BOS,GSW,1,1,33,76,0.41,11,0.36,12,26,15,30,41,21,8,5,10,18,115,-1,125,48,97,0.49,91,107,2025
2024-12-23,GSW,BOS,1,0,46,79,0.48,5,0.38,16,16,8,24,47,22,10,6,17,17,95,-3,122,36,77,0.44,104,98,2025
2024-12-23,LAL,MIA,1,1,39,94,0.49,14,0.38,17,27,14,21,41,17,5,6,9,23,129,6,108,38,72,0.53,98,123,2025
2024-12-23,MIA,LAL,1,1,41,72,0.44,5,0.37,14,16,5,27,36,27,7,6,16,19,113,-3,106,31,86,0.48,103,108,2025
2024-12-23,PHI,DAL,1,1,33,75,0.46,11,0.42,22,25,14,29,30,28,8,2,12,24,117,4,113,34,90,0.51,97,95,2025
2024-12-23,DAL,PHI,1,0,37,73,0.47,16,0.32,18,19,12,28,30,26,8,2,10,20,94,-7,129,47,76,0.41,110,130,2025
2024-12-23,CHI,MIL,1,0,33,78,0.51,5,0.44,21,24,12,25,42,16,5,5,11,25,105,-8,108,45,93,0.51,105,103,2025
2024-12-23,MIL,CHI,1,1,33,93,0.45,7,0.32,25,24,7,28,30,25,5,2,16,16,121,-2,100,44,86,0.55,96,107,2025
2024-12-23,NYK,BKN,1,0,32,94,0.43,16,0.37,19,19,14,26,43,29,9,7,17,16,94,7,99,37,86,0.46,94,129,2025
2024-12-23,BKN,NYK,1,1,49,71,0.46,16,0.42,20,20,10,32,50,30,10,2,10,19,112,-1,100,37,70,0.5,98,105,2025
2024-12-24,GSW,LAL,1,1,35,82,0.44,11,0.36,12,20,11,35,32,26,3,5,13,18,115,-5,125,43,82,0.42,91,122,2025
2024-12-24,LAL,GSW,1,0,49,76,0.43,7,0.33,19,22,9,23,33,25,7,4,14,24,112,4,95,44,88,0.54,127,102,2025
2024-12-24,PHI,MIL,1,1,33,81,0.5,13,0.34,11,15,6,21,38,23,6,2,16,21,101,-10,116,39,81,0.44,96,130,2025
2024-12-24,MIL,PHI,1,0,35,90,0.5,11,0.3,24,28,15,22,32,15,9,7,18,25,100,-1,92,46,83,0.51,127,92,2025
2024-12-24,BOS,NYK,1,0,38,100,0.53,10,0.31,22,23,9,21,42,23,9,4,17,24,111,-2,113,39,75,0.43,127,96,2025
2024-12-24,NYK,BOS,1,0,41,92,0.52,14,0.31,12,26,14,29,36,27,4,6,13,17,104,6,114,46,74,0.48,128,91,2025
2024-12-24,CHI,BKN,1,1,39,91,0.47,8,0.32,21,19,15,20,44,17,4,4,10,21,119,-9,113,49,96,0.4,107,123,2025
2024-12-24,BKN,CHI,1,1,45,84,0.47,13,0.32,21,23,10,26,34,21,10,7,8,18,107,-3,109,45,77,0.41,105,92,2025
2024-12-24,MIA,DAL,1,1,48,75,0.52,12,0.33,24,26,13,26,34,21,6,2,8,24,118,-3,93,36,72,0.43,102,119,2025
2024-12-24,DAL,MIA,1,1,47,93,0.43,18,0.33,13,16,10,30,47,19,3,3,15,21,129,4,95,34,78,0.47,109,118,2025
2024-12-25,PHI,GSW,1,1,48,87,0.43,15,0.43,19,21,7,23,32,18,10,7,14,16,127,-6,124,44,78,0.49,125,109,2025
2024-12-25,GSW,PHI,1,0,41,100,0.49,6,0.31,24,19,6,35,46,29,8,2,9,19,97,8,120,43,84,0.47,105,130,2025
2024-12-25,BOS,MIA,1,1,36,99,0.53,15,0.34,21,27,5,25,43,26,4,5,14,20,116,-9,109,35,88,0.5,104,95,2025
2024-12-25,MIA,BOS,1,0,43,87,0.4,7,0.41,23,26,14,33,35,18,10,4,13,20,108,7,124,30,78,0.47,124,94,2025
2024-12-25,DAL,BKN,1,0,45,73,0.52,8,0.41,13,25,15,30,34,29,6,2,18,19,100,-6,106,37,77,0.48,130,106,2025
2024-12-25,BKN,DAL,1,0,30,96,0.54,14,0.36,16,24,12,35,41,15,3,4,18,23,112,5,108,50,90,0.51,129,118,2025
2024-12-25,MIL,CHI,1,1,50,90,0.5,6,0.37,10,15,15,28,37,17,6,6,17,24,118,3,115,48,86,0.51,96,106,2025
2024-12-25,CHI,MIL,1,0,31,88,0.48,8,0.43,14,19,11,30,45,21,9,2,13,23,105,-4,95,37,92,0.48,127,124,2025
2024-12-25,LAL,NYK,1,1,34,91,0.44,5,0.34,20,17,13,24,41,24,6,2,8,15,127,-5,123,49,77,0.44,119,116,2025
2024-12-25,NYK,LAL,1,1,34,75,0.43,11,0.38,16,21,8,26,50,16,8,4,15,22,124,-8,118,42,93,0.49,122,109,2025
2024-12-26,CHI,PHI,1,0,31,90,0.52,6,0.31,18,21,15,35,44,20,8,7,15,15,100,0,123,44,96,0.49,115,102,2025
2024-12-26,PHI,CHI,1,1,50,94,0.44,10,0.41,14,28,12,35,46,30,6,2,11,23,121,5,130,41,96,0.53,93,99,2025
2024-12-26,MIA,NYK,1,0,41,76,0.53,8,0.4,13,24,11,23,46,21,10,3,11,25,90,5,98,47,84,0.49,122,115,2025
2024-12-26,NYK,MIA,1,0,37,75,0.51,6,0.41,17,16,6,22,36,19,4,8,10,23,108,-1,100,49,85,0.54,117,130,2025
2024-12-26,MIL,LAL,1,0,39,86,0.49,11,0.42,14,27,8,25,33,27,9,7,16,22,90,3,109,31,100,0.55,107,122,2025
2024-12-26,LAL,MIL,1,1,47,81,0.54,13,0.41,21,16,10,31,43,17,10,6,10,20,115,-2,123,32,89,0.49,108,99,2025
2024-12-26,GSW,DAL,1,0,47,78,0.44,12,0.41,24,23,13,27,39,23,9,5,9,21,95,7,113,30,71,0.43,97,117,2025
2024-12-26,DAL,GSW,1,1,50,98,0.48,6,0.43,12,23,7,26,39,26,10,6,11,19,112,-8,126,34,91,0.51,99,99,2025
2024-12-26,BOS,BKN,1,0,40,71,0.43,17,0.31,24,23,5,24,40,17,4,8,10,23,105,5,117,40,73,0.5,106,94,2025
2024-12-26,BKN,BOS,1,0,47,98,0.47,19,0.39,24,27,6,27,34,26,6,4,16,24,119,-1,113,38,96,0.49,120,97,2025
2024-12-27,MIL,NYK,1,0,49,81,0.43,17,0.39,22,18,15,33,30,15,3,7,16,24,97,-9,102,31,80,0.42,104,127,2025
2024-12-27,NYK,MIL,1,1,30,72,0.45,17,0.33,15,16,8,24,38,19,6,8,17,20,109,-6,118,46,100,0.46,95,117,2025
2024-12-27,CHI,DAL,1,1,36,70,0.43,11,0.38,15,18,12,26,43,28,6,8,12,24,112,6,92,48,96,0.51,90,129,2025
2024-12-27,DAL,CHI,1,1,40,91,0.43,8,0.36,23,23,7,21,48,19,9,5,12,24,112,6,111,40,99,0.45,109,113,2025
2024-12-27,GSW,BOS,1,0,30,93,0.49,16,0.45,22,25,12,29,32,25,7,4,17,20,97,6,119,42,83,0.44,120,115,2025
2024-12-27,BOS,GSW,1,1,47,72,0.47,15,0.32,23,23,8,31,45,20,7,2,8,20,129,5,115,46,100,0.44,117,110,2025
2024-12-27,PHI,LAL,1,0,50,81,0.47,6,0.37,17,20,12,22,31,30,9,7,14,23,114,-8,115,46,88,0.55,117,103,2025
2024-12-27,LAL,PHI,1,1,50,80,0.54,5,0.35,13,18,14,34,31,22,9,2,18,23,122,-3,120,39,82,0.51,90,119,2025
